Agrarhistorische Bibliothek im Haus der bayerischen Landwirtschaft Herrsching	http://lobid.org/organisations/DE-Hrs1#!
Agrarhistorisches Museum ""Hof Pingel""	http://lobid.org/organisations/DE-MUS-954610#!
Agrarhistorisches Museum Emmelshausen	http://lobid.org/organisations/DE-MUS-357811#!
Agrarhistorisches Museum Schlepzig	http://lobid.org/organisations/DE-MUS-828313#!
Agricolagymnasium Hohenmölsen, Bibliothek	http://lobid.org/organisations/DE-Ws9#!
Agroneum Alt Schwerin	http://lobid.org/organisations/DE-MUS-831012#!
AGU Journals [Nationalkonsortium]	http://lobid.org/organisations/ZDB-1-AGU#!
Ägyptisches Museum	http://lobid.org/organisations/DE-MUS-852717#!
Ägyptisches Museum der Universität Bonn	http://lobid.org/organisations/DE-MUS-987813#!
Ägyptisches Museum und Papyrussammlung SMB	http://lobid.org/organisations/DE-MUS-015418#!
Ägyptologische Sammlung der Universität Heidelberg	http://lobid.org/organisations/DE-MUS-203818#!
AIAA Meeting Papers and Journals Archive  [Nationallizenz]	http://lobid.org/organisations/ZDB-1-AIA#!
AIP / Gesamt E-Books	http://lobid.org/organisations/ZDB-275-AIPB#!
AIP Digital Archive [Archiv] [Nationallizenz]	http://lobid.org/organisations/ZDB-1-AIP#!
AIP Journals Read and Publish [Nationalkonsortium]	http://lobid.org/organisations/ZDB-1-AIPO#!
Airbus Group, Fachinformation	http://lobid.org/organisations/DE-Fh3#!
Airiti / Chinese electronic theses and dissertations service (CETD) [FID-Lizenz]	http://lobid.org/organisations/ZDB-1-ACTD#!
Airiti / Taiwan Electronic Periodical Services [FID-Lizenz]	http://lobid.org/organisations/ZDB-1-ATEP#!
Airiti Proceedings [FID-Lizenz]	http://lobid.org/organisations/ZDB-1-APR#!
airitiBooks [FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AIB#!
Aisthesis / Georg Herwegh. Werke und Briefe. Kritische und kommentierte Gesamtausgabe	http://lobid.org/organisations/ZDB-215-AGH#!
Aisthesis / Literaturwissenschaften Novitäten	http://lobid.org/organisations/ZDB-215-ALN#!
Aisthesis / Moderne Studien	http://lobid.org/organisations/ZDB-215-AMST#!
Aisthesis / Novitäten	http://lobid.org/organisations/ZDB-215-ANV#!
Aisthesis / Philosophie	http://lobid.org/organisations/ZDB-215-API#!
Aisthesis / Postkoloniale Studien in der Germanistik	http://lobid.org/organisations/ZDB-215-APSG#!
Aisthesis / Psychotherapie	http://lobid.org/organisations/ZDB-215-APC#!
Aisthesis / Schriften zur Ästhetik - Hans Heinz Holz	http://lobid.org/organisations/ZDB-215-AHH#!
Aisthesis / Theater	http://lobid.org/organisations/ZDB-215-ATH#!
Aisthesis / Zur Literatur der Weimarer Republik 1	http://lobid.org/organisations/ZDB-215-AWR1#!
AIXTRA - Aachener Interdisziplinäres Trainingszentrum für Medizinische Ausbildung, Bibliothek	http://lobid.org/organisations/DE-82-779#!
AK Bibliothek Wien für Sozialwissenschaften	http://lobid.org/organisations/AT-AKW#!
Akademie der bildenden Künste Wien, Universitätsbibliothek	http://lobid.org/organisations/AT-UBABW#!
Akademie der Bildenden Künste, Bibliothek	http://lobid.org/organisations/DE-M12#!
Akademie der Kulturellen Bildung des Bundes und des Landes NRW / Bibliothek	http://lobid.org/organisations/DBS-BK758#!
Akademie der Künste	http://lobid.org/organisations/DE-MUS-644115#!
Akademie der Künste, Standort  Hanseatenweg	http://lobid.org/organisations/DE-MUS-233116#!
Akademie der Polizei Hamburg, Bibliothek	http://lobid.org/organisations/DE-18-301#!
Akademie der Wissenschaften und der Literatur | Mainz	http://lobid.org/organisations/DE-4153#!
Akademie der Wissenschaften und der Literatur, Bibliothek	http://lobid.org/organisations/DE-Mz3#!
Akademie der Wissenschaften zu Göttingen, Germania Sacra	http://lobid.org/organisations/DE-Goe172#!
Akademie der Wissenschaften zu Göttingen, Sanskrit-Wörterbuch, Bibliothek	http://lobid.org/organisations/DE-7-911#!
Akademie für europäischen Menschenrechtsschutz, Bibliothek	http://lobid.org/organisations/DE-38-219#!
Akademie für gesprochenes Wort, Bibliothek	http://lobid.org/organisations/DE-Stg280#!
Akademie für Öffentliches Gesundheitswesen. Bibliothek	http://lobid.org/organisations/DBS-DR809#!
Akademie-Galerie - Neue Sammlung	http://lobid.org/organisations/DE-MUS-059527#!
akademie-link / Aristoteles	http://lobid.org/organisations/ZDB-74-AKA#!
akademie-link / Geschichte	http://lobid.org/organisations/ZDB-74-AKG#!
akademie-link / Goedeke	http://lobid.org/organisations/ZDB-74-AKB#!
akademie-link / Goethe Briefe	http://lobid.org/organisations/ZDB-74-AKE#!
akademie-link / Heine	http://lobid.org/organisations/ZDB-74-AKC#!
akademie-link / Klassiker Auslegen	http://lobid.org/organisations/ZDB-74-AKK#!
akademie-link / Kunstgeschichte	http://lobid.org/organisations/ZDB-74-AKF#!
akademie-link / Leibniz Philosophische Schriften	http://lobid.org/organisations/ZDB-74-AKI#!
akademie-link / Mittelalter	http://lobid.org/organisations/ZDB-74-AKQ#!
akademie-link / Mittelalter Monographie	http://lobid.org/organisations/ZDB-74-AKM#!
akademie-link / Mittelalter, Frühe Neuzeit	http://lobid.org/organisations/ZDB-74-AKD#!
akademie-link / Philosophie	http://lobid.org/organisations/ZDB-74-AKP#!
akademie-link / Schönberger Repertorium Philosophie Mittelalter	http://lobid.org/organisations/ZDB-74-AKJ#!
akademie-link / Sprach- und Literaturwissenschaften	http://lobid.org/organisations/ZDB-74-AKL#!
akademie-link / Studienbücher	http://lobid.org/organisations/ZDB-74-AKS#!
akademie-link / Tusculum Cicero Reden	http://lobid.org/organisations/ZDB-74-AKN#!
akademie-link / Tusculum Plinius Naturkunde	http://lobid.org/organisations/ZDB-74-AKO#!
Akademische Kunstsammlung der Ernst-Moritz-Arndt Universität Greifswald	http://lobid.org/organisations/DE-MUS-052724#!
Akademisches Auslandsamt, Deutsch als Fremdsprache, Bibliothek	http://lobid.org/organisations/DE-26-322#!
Akademisches Kunstmuseum der Universität Bonn	http://lobid.org/organisations/DE-MUS-024115#!
Aktives Museum der Handweberei	http://lobid.org/organisations/DE-MUS-453112#!
Aktivmuseum Breitungen - Ländliches Brauchtum	http://lobid.org/organisations/DE-MUS-747511#!
Al Manhal eBook collections	http://lobid.org/organisations/ZDB-195-MEB#!
Al Manhal eBook collections / Art and Architecture	http://lobid.org/organisations/ZDB-195-MAA#!
Al Manhal eBook collections / Arts	http://lobid.org/organisations/ZDB-195-MAR#!
Al Manhal eBook collections / Classical Literature	http://lobid.org/organisations/ZDB-195-MLI#!
Al Manhal eBook collections / Contemporary References	http://lobid.org/organisations/ZDB-195-MCR#!
Al Manhal eBook collections / History, Geography & Biography	http://lobid.org/organisations/ZDB-195-MHG#!
Al Manhal eBook collections / Language & Literature	http://lobid.org/organisations/ZDB-195-MLL#!
Al Manhal eBook collections / Law	http://lobid.org/organisations/ZDB-195-MLA#!
Al Manhal eBook collections / Social Sciences	http://lobid.org/organisations/ZDB-195-MSS#!
Alamannen Museum Vörstetten	http://lobid.org/organisations/DE-MUS-130121#!
Alamannen-Museum Weingarten	http://lobid.org/organisations/DE-MUS-142916#!
Alamannenmuseum Ellwangen	http://lobid.org/organisations/DE-MUS-742016#!
Alanus Hochschule für Kunst und Gesellschaft, Bibliothek	http://lobid.org/organisations/DE-Aft1#!
Alanus Hochschule, Studienzentrum Mannheim, Institut für Waldorfpädagogik, Inklusion und Interkulturalität, Bibliothek	http://lobid.org/organisations/DE-1346#!
Albert-Ludwigs-Universität Freiburg, University College, Bibliothek	http://lobid.org/organisations/DE-25-180#!
Albert-Sammt-/Zeppelin-Museum	http://lobid.org/organisations/DE-MUS-344310#!
Albert-Schweitzer-Haus	http://lobid.org/organisations/DE-MUS-115424#!
Albert-Weisgerber-Sammlung	http://lobid.org/organisations/DE-MUS-359817#!
Albertina Bibliothek	http://lobid.org/organisations/AT-GSA#!
Albertinen Krankenhaus. Krankenhausbibliothek	http://lobid.org/organisations/DBS-GM559#!
Albertus-Magnus-Bücherei	http://lobid.org/organisations/DBS-NM404#!
Albertus-Magnus-Gymnasium, Alte Gymnasialbibliothek	http://lobid.org/organisations/DE-Rtw1#!
Albertus-Magnus-Institut, Bibliothek	http://lobid.org/organisations/DE-Kn29#!
Albrecht-Dürer-Haus	http://lobid.org/organisations/DE-MUS-106712#!
Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Abteilung Biochemie der Pflanze, Bibliothek	http://lobid.org/organisations/DE-7-414#!
Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Abteilung Experimentelle Phykologie und Sammlung von Algenkulturen, Bibliothek	http://lobid.org/organisations/DE-7-405#!
Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Abteilung Palynologie und Klimadynamik, Bibliothek	http://lobid.org/organisations/DE-7-406#!
Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Bibliothek	http://lobid.org/organisations/DE-7-067#!
Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Geobotanische Bibliothek	http://lobid.org/organisations/DE-7-127#!
Albrechtsburg Meissen	http://lobid.org/organisations/DE-MUS-855810#!
ALEKI-Bibliothek (Arbeitsstelle für Kinder- und Jugendmedienforschung)	http://lobid.org/organisations/DE-38-323#!
Alemannisches Institut, Bibliothek	http://lobid.org/organisations/DE-Frei127#!
Alexander Street Drama [FID-Lizenz]	http://lobid.org/organisations/ZDB-1-ASD#!
Alexander-Haas-Bibliothek der Gesellschaft für Christlich-Jüdische Zusammenarbeit in Darmstadt	http://lobid.org/organisations/DE-2203#!
Alexander-Mack-Museum Schwarzenau	http://lobid.org/organisations/DE-MUS-091625#!
Alexej von Assaulenko-Kulturstiftung	http://lobid.org/organisations/DE-MUS-044228#!
Alexianer Krankenhaus. Patientenbibliothek	http://lobid.org/organisations/DBS-SG854#!
Alfred Ehrhardt Stiftung	http://lobid.org/organisations/DE-MUS-062820#!
Alfred-Ahner-Stiftung Weimar	http://lobid.org/organisations/DE-MUS-106529#!
Alfred-Delp-Schule	http://lobid.org/organisations/DBS-MH411#!
Alfred-Nobel-Schule / Mediothek	http://lobid.org/organisations/DBS-PL002#!
Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung, (AWI), Bibliothek	http://lobid.org/organisations/DE-Bv2#!
Alice Salomon Archiv der Alice Salomon Hochschule Berlin	http://lobid.org/organisations/DE-B1591#!
Alice Salomon Hochschule Berlin, Bibliothek	http://lobid.org/organisations/DE-B1533#!
Allgäu-Schwäbisches Musikmuseum Eglofs	http://lobid.org/organisations/DE-MUS-099525#!
Allgäuer Bergbauernmuseum	http://lobid.org/organisations/DE-MUS-760118#!
Allgäuer Burgenmuseum	http://lobid.org/organisations/DE-MUS-362912#!
Allgemeiner Studierendenausschuss (AStA), Bibliothek	http://lobid.org/organisations/DE-82-006#!
Allgemeines Lernzentrum der TU, Bibliothek	http://lobid.org/organisations/DE-17-130#!
Allgemeinmedizin, Bibliothek	http://lobid.org/organisations/DE-82-762#!
Allianz Versicherungs-AG. Bibliothek	http://lobid.org/organisations/DBS-DF589#!
Alliierten Museum Outpost	http://lobid.org/organisations/DE-MUS-454011#!
AlliiertenMuseum, Bibliothek	http://lobid.org/organisations/DE-2334#!
Almanhal Islamic Studies E-Book Collection [Nationallizenz / FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AIS#!
Alpines Museum des DAV	http://lobid.org/organisations/DE-MUS-451814#!
Alpinmuseum Kempten	http://lobid.org/organisations/DE-MUS-337411#!
Alpirsbacher Klosterbräu im Brauereimuseum	http://lobid.org/organisations/DE-MUS-050728#!
Alpirsbacher Offizin historische Druckerei	http://lobid.org/organisations/DE-MUS-099327#!
Alsenzer Museum für Heimatgeschichte und Nordpfalz Galerie	http://lobid.org/organisations/DE-MUS-235914#!
Alstertalmuseum	http://lobid.org/organisations/DE-MUS-275016#!
Alt-Arnstorf-Haus	http://lobid.org/organisations/DE-MUS-177813#!
Alt-Freden-Sammlung	http://lobid.org/organisations/DE-MUS-285018#!
Alt-Rothenburger Handwerkerhaus	http://lobid.org/organisations/DE-MUS-196918#!
Alte Dorfmühle	http://lobid.org/organisations/DE-MUS-072015#!
Alte Dorfmühle mit heimatkundlicher Sammlung Monzelfeld	http://lobid.org/organisations/DE-MUS-940814#!
Alte Dorfschmiede	http://lobid.org/organisations/DE-MUS-447414#!
Alte Dorfschmiede	http://lobid.org/organisations/DE-MUS-939017#!
Alte Dorfschule Bothmer	http://lobid.org/organisations/DE-MUS-074026#!
Alte Feilenschleiferei	http://lobid.org/organisations/DE-MUS-115226#!
Alte Hansestadt Lemgo, Stadtarchiv	http://lobid.org/organisations/DE-Lmg1#!
Alte Klosterbibliothek Klausen/Katholische Pfarrbibliothek	http://lobid.org/organisations/DE-Kls1#!
Alte Mühle	http://lobid.org/organisations/DE-MUS-759811#!
Alte Mühle Donsbrüggen	http://lobid.org/organisations/DE-MUS-991015#!
Alte Nationalgalerie SMB	http://lobid.org/organisations/DE-MUS-815114#!
Alte Pfarrbibliothek der Katholischen Pfarrei St. Georg Grevenbroich-Neu-Elfgen	http://lobid.org/organisations/DE-Grv1#!
Alte Pfarrbibliothek St. Dionysius Hürth-Gleuel	http://lobid.org/organisations/DE-Huer1#!
Alte Pinakothek	http://lobid.org/organisations/DE-MUS-096417#!
Alte Posthalterei - Museum Beelitz	http://lobid.org/organisations/DE-MUS-922514#!
Alte Posthalterei - Stadtmuseum Mengen	http://lobid.org/organisations/DE-MUS-094015#!
Alte Saline mit Salzmuseum Bad Reichenhall	http://lobid.org/organisations/DE-MUS-178910#!
Alte Schmiede	http://lobid.org/organisations/DE-MUS-984616#!
Alte Schmiede Bennhausen	http://lobid.org/organisations/DE-MUS-085427#!
Alte Synagoge Essen	http://lobid.org/organisations/DE-MUS-270417#!
Alte Trotte im Trotthaus Alsenhof	http://lobid.org/organisations/DE-MUS-223614#!
Alte Welt Museum	http://lobid.org/organisations/DE-MUS-005025#!
Alte Welt Museum	http://lobid.org/organisations/DE-MUS-013521#!
Alte Wissenschaftliche Bibliothek der Heilanstalt bei Konstanz	http://lobid.org/organisations/DE-Ren2#!
Alte Ziegelei Wiesenbach	http://lobid.org/organisations/DE-MUS-741711#!
Alten- und Pflegeheim Orsoy, Bücherei	http://lobid.org/organisations/DBS-RO474#!
Altenhainer Schule	http://lobid.org/organisations/DBS-HF985#!
Altenheim Friedrichsburg. Bibliothek	http://lobid.org/organisations/DBS-NT480#!
Altenkirchzimmer und Turmgalerie Bismarckhöhe	http://lobid.org/organisations/DE-MUS-039221#!
Altenstädter Museum	http://lobid.org/organisations/DE-MUS-761017#!
Altes Bauernhaus	http://lobid.org/organisations/DE-MUS-032126#!
Altes Haus Greifenstein	http://lobid.org/organisations/DE-MUS-208313#!
Altes Lehrerwohnhaus	http://lobid.org/organisations/DE-MUS-024922#!
Altes Museum SMB	http://lobid.org/organisations/DE-MUS-817318#!
Altes Rathaus Lüneburg	http://lobid.org/organisations/DE-MUS-089310#!
Altes Rathaus Wilster	http://lobid.org/organisations/DE-MUS-152710#!
Altes Rathaus, Außenstelle des Museums im Hexenturm	http://lobid.org/organisations/DE-MUS-437016#!
Altes Residenztheater (Cuvilliés-Theater)	http://lobid.org/organisations/DE-MUS-096511#!
Altes Schloß	http://lobid.org/organisations/DE-MUS-092915#!
Altes Schloß Eremitage	http://lobid.org/organisations/DE-MUS-012711#!
Altfriesisches Haus seit 1640	http://lobid.org/organisations/DE-MUS-074511#!
Althistorisches Seminar, Bibliothek	http://lobid.org/organisations/DE-7-023#!
Altmark-Klinikum gGmbH, Krankenhaus Salzwedel, Wissenschaftliche Bibliothek	http://lobid.org/organisations/DE-Sw3#!
Altmärkisches Museum Stendal	http://lobid.org/organisations/DE-MUS-810119#!
